time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),ville
2020-09-10,20.9,25.1,17.5,72,8.9,Paris
2020-09-10,13.7,16.4,10.0,69,12.4,Sydney
2020-09-10,26.6,30.7,23.7,80,17.0,Tokyo
2020-09-11,16.0,22.0,11.0,73,13.5,Antananarivo
2020-09-11,17.0,20.6,13.3,78,7.9,Nairobi
2020-09-11,22.7,24.4,20.5,81,13.3,New York
2020-09-11,20.5,26.0,15.8,62,7.2,Paris
2020-09-11,13.9,18.6,9.6,78,10.2,Sydney
2020-09-11,27.4,31.7,24.0,79,11.0,Tokyo
2020-09-12,17.1,23.9,10.5,72,11.2,Antananarivo
2020-09-12,17.2,22.4,13.1,74,6.7,Nairobi
2020-09-12,18.2,20.9,15.9,71,12.4,New York
2020-09-12,17.3,22.7,12.4,69,8.8,Paris
2020-09-12,15.1,21.0,8.5,75,12.4,Sydney
2020-09-12,23.8,25.3,22.1,89,14.4,Tokyo
2020-09-13,17.1,23.2,12.8,71,14.9,Antananarivo
2020-09-13,17.8,25.0,12.0,65,7.0,Nairobi
2020-09-13,19.3,22.9,16.1,79,13.2,New York
2020-09-13,19.2,27.5,12.1,60,6.6,Paris
2020-09-13,16.3,23.8,9.0,68,8.5,Sydney
2020-09-13,24.1,27.9,21.0,87,15.4,Tokyo
2020-09-14,15.5,21.5,10.0,70,15.2,Antananarivo
2020-09-14,18.1,25.0,12.9,68,7.0,Nairobi
2020-09-14,21.3,24.7,18.5,70,14.8,New York
2020-09-14,23.3,33.0,13.3,50,7.5,Paris
2020-09-14,14.7,19.4,10.4,84,8.7,Sydney
2020-09-14,23.4,27.4,21.4,83,9.8,Tokyo
2020-09-15,16.3,23.8,8.7,69,9.9,Antananarivo
2020-09-15,17.9,24.0,13.2,73,6.7,Nairobi
2020-09-15,15.4,18.8,11.3,59,13.6,New York
2020-09-15,25.3,33.4,17.0,46,9.0,Paris
2020-09-15,16.3,20.2,11.1,81,13.5,Sydney
2020-09-15,23.2,27.0,20.2,81,8.7,Tokyo
2020-09-16,16.4,23.7,11.5,67,10.8,Antananarivo
2020-09-16,19.0,26.5,13.5,65,6.6,Nairobi
2020-09-16,16.4,22.0,11.7,74,11.2,New York
2020-09-16,24.0,30.6,17.5,60,11.6,Paris
2020-09-16,17.4,23.7,11.3,73,10.8,Sydney
2020-09-16,23.6,25.8,21.5,86,4.9,Tokyo
2020-09-17,16.6,25.6,9.9,63,8.9,Antananarivo
2020-09-17,18.6,26.0,11.7,64,7.2,Nairobi
2020-09-17,18.9,22.1,16.1,81,10.3,New York
2020-09-17,20.9,25.8,16.8,51,17.9,Paris
2020-09-17,18.8,29.1,13.6,70,14.9,Sydney
2020-09-17,26.1,27.9,24.7,82,21.3,Tokyo
2020-09-18,16.0,23.4,9.9,68,11.7,Antananarivo
2020-09-18,17.7,24.6,12.0,69,6.8,Nairobi
2020-09-18,17.8,20.5,14.5,75,17.9,New York
2020-09-18,21.8,28.2,14.5,53,14.3,Paris
2020-09-18,16.2,18.2,14.4,91,8.0,Sydney
2020-09-18,26.6,30.5,23.2,80,26.2,Tokyo
2020-09-19,14.9,22.1,8.9,71,12.1,Antananarivo
2020-09-19,18.2,23.3,14.7,75,6.1,Nairobi
2020-09-19,13.5,16.9,9.4,48,18.5,New York
2020-09-19,24.1,28.0,20.7,57,10.8,Paris
2020-09-19,18.0,20.8,15.6,83,18.5,Sydney
2020-09-19,22.6,26.5,20.5,84,16.5,Tokyo
2020-09-20,15.2,22.1,7.9,68,11.4,Antananarivo
2020-09-20,17.7,23.1,12.8,76,6.2,Nairobi
2020-09-20,12.7,16.5,9.4,52,14.2,New York
2020-09-20,21.5,27.5,16.2,67,6.9,Paris
2020-09-20,17.1,22.7,15.1,85,14.2,Sydney
2020-09-20,20.9,23.6,18.9,85,10.2,Tokyo
2020-09-21,15.7,21.9,10.4,72,9.0,Antananarivo
2020-09-21,18.2,24.0,14.7,74,5.2,Nairobi
2020-09-21,12.7,18.2,8.3,61,10.9,New York
2020-09-21,19.3,26.4,12.9,47,7.9,Paris
2020-09-21,22.1,26.6,17.7,68,16.8,Sydney
2020-09-21,21.1,24.8,18.4,81,10.5,Tokyo
2020-09-22,19.1,29.2,12.4,67,10.2,Antananarivo
2020-09-22,18.5,25.2,13.5,74,5.8,Nairobi
2020-09-22,14.2,22.0,8.9,60,12.6,New York
2020-09-22,18.2,25.6,10.1,58,6.6,Paris
2020-09-22,18.1,25.0,10.2,50,12.9,Sydney
2020-09-22,21.2,25.7,18.7,82,16.4,Tokyo
2020-09-23,17.2,23.7,11.7,67,15.7,Antananarivo
2020-09-23,18.5,26.0,11.8,67,7.2,Nairobi
2020-09-23,18.2,25.9,11.8,53,15.2,New York
2020-09-23,18.2,22.6,13.8,78,16.4,Paris
2020-09-23,15.1,22.1,9.8,56,13.0,Sydney
2020-09-23,20.2,21.8,19.1,87,24.3,Tokyo
2020-09-24,17.4,24.5,13.0,68,13.6,Antananarivo
2020-09-24,18.4,23.4,14.1,71,7.1,Nairobi
2020-09-24,18.4,24.4,12.6,70,9.7,New York
2020-09-24,13.5,17.2,10.0,80,19.8,Paris
2020-09-24,14.5,19.9,9.7,52,12.7,Sydney
2020-09-24,19.2,20.5,17.8,82,26.6,Tokyo
2020-09-25,16.8,23.2,12.4,69,10.8,Antananarivo
2020-09-25,18.2,23.4,15.0,80,6.1,Nairobi
2020-09-25,18.3,24.6,13.2,79,7.9,New York
2020-09-25,11.7,13.4,9.7,64,25.8,Paris
2020-09-25,13.4,21.5,8.2,51,25.5,Sydney
2020-09-25,20.0,21.8,18.6,88,17.6,Tokyo
2020-09-26,17.8,25.6,12.1,67,6.5,Antananarivo
2020-09-26,17.0,23.7,13.7,84,5.0,Nairobi
2020-09-26,18.7,22.5,15.0,87,9.8,New York
2020-09-26,11.8,14.3,9.4,63,24.7,Paris
2020-09-26,11.8,16.4,8.4,56,20.0,Sydney
2020-09-26,18.5,20.0,17.3,89,12.6,Tokyo
2020-09-27,19.1,26.5,11.3,69,7.6,Antananarivo
2020-09-27,18.7,25.7,14.5,71,7.8,Nairobi
2020-09-27,20.5,25.1,17.2,89,7.1,New York
2020-09-27,12.2,13.8,10.1,88,28.7,Paris
2020-09-27,11.9,17.6,7.0,69,11.3,Sydney
2020-09-27,19.7,22.9,17.2,83,8.7,Tokyo
2020-09-28,19.2,26.9,13.9,69,8.7,Antananarivo
2020-09-28,18.0,24.1,11.9,71,7.7,Nairobi
2020-09-28,21.3,23.7,19.3,90,14.9,New York
2020-09-28,13.7,16.0,12.5,83,17.3,Paris
2020-09-28,13.7,18.2,9.9,71,8.7,Sydney
2020-09-28,20.3,25.4,16.0,75,13.0,Tokyo
2020-09-29,18.6,27.0,12.6,64,8.7,Antananarivo
2020-09-29,18.9,25.8,13.0,68,6.4,Nairobi
2020-09-29,20.5,23.5,18.0,90,14.4,New York
2020-09-29,15.6,18.1,13.1,88,9.3,Paris
2020-09-29,14.1,17.7,9.5,74,10.6,Sydney
2020-09-29,17.6,21.8,14.1,74,17.6,Tokyo
2020-09-30,19.5,28.5,11.4,66,6.2,Antananarivo
2020-09-30,19.4,25.8,16.1,71,6.0,Nairobi
2020-09-30,19.4,21.1,15.6,79,21.3,New York
2020-09-30,16.0,18.9,13.0,81,11.8,Paris
2020-09-30,16.5,21.0,13.8,69,15.2,Sydney
2020-09-30,19.1,23.1,16.7,77,11.7,Tokyo
2020-10-01,19.8,27.1,13.3,69,9.4,Antananarivo
2020-10-01,19.3,25.2,15.1,65,6.4,Nairobi
2020-10-01,17.6,21.9,14.1,65,13.8,New York
2020-10-01,13.8,16.2,11.1,79,16.7,Paris
2020-10-01,15.7,23.6,10.7,78,8.4,Sydney
2020-10-01,17.8,21.8,14.1,89,6.4,Tokyo
2020-10-02,21.9,29.8,14.4,67,5.5,Antananarivo
2020-10-02,19.4,25.8,14.6,67,7.6,Nairobi
2020-10-02,15.5,18.4,13.6,74,9.2,New York
2020-10-02,13.0,14.2,11.7,90,14.0,Paris
2020-10-02,16.7,24.1,9.3,70,9.4,Sydney
2020-10-02,20.2,24.5,17.2,79,8.4,Tokyo
2020-10-03,21.4,27.8,17.1,71,5.9,Antananarivo
2020-10-03,18.8,25.9,14.1,66,7.4,Nairobi
2020-10-03,13.9,18.4,9.8,64,9.4,New York
2020-10-03,11.6,14.6,8.9,85,10.2,Paris
2020-10-03,18.5,25.6,12.5,73,14.6,Sydney
2020-10-03,20.9,24.7,18.3,79,6.4,Tokyo
2020-10-04,20.6,29.1,15.0,72,8.5,Antananarivo
2020-10-04,19.5,26.9,13.5,57,8.6,Nairobi
2020-10-04,13.6,18.5,9.5,73,7.9,New York
2020-10-04,11.6,14.2,8.4,78,24.5,Paris
2020-10-04,20.5,27.5,13.7,64,16.6,Sydney
2020-10-04,21.2,25.1,19.0,84,7.7,Tokyo
2020-10-05,17.1,23.5,13.9,80,9.4,Antananarivo
2020-10-05,19.4,26.7,12.9,58,7.0,Nairobi
2020-10-05,15.0,19.5,10.9,76,9.0,New York
2020-10-05,12.3,14.0,10.7,85,25.3,Paris
2020-10-05,21.3,31.3,15.4,64,17.5,Sydney
2020-10-05,19.9,23.6,16.6,78,13.4,Tokyo
2020-10-06,17.5,23.2,14.0,77,7.9,Antananarivo
2020-10-06,20.3,27.0,14.1,54,6.6,Nairobi
2020-10-06,15.9,19.9,11.1,77,9.7,New York
2020-10-06,13.4,15.0,11.9,78,24.9,Paris
2020-10-06,16.8,19.0,15.4,84,12.1,Sydney
2020-10-06,18.9,22.4,15.0,65,11.6,Tokyo
2020-10-07,18.7,23.4,15.6,77,7.3,Antananarivo
2020-10-07,20.2,28.0,13.1,48,8.7,Nairobi
2020-10-07,17.6,24.2,13.0,68,19.9,New York
2020-10-07,14.1,16.8,11.9,73,18.6,Paris
2020-10-07,18.1,22.4,15.7,89,9.7,Sydney
2020-10-07,17.6,22.4,14.5,78,14.5,Tokyo
2020-10-08,19.6,25.8,14.6,74,8.8,Antananarivo
2020-10-08,20.3,27.8,13.1,55,8.0,Nairobi
2020-10-08,15.1,18.2,11.4,53,20.4,New York
2020-10-08,16.2,18.7,14.3,78,21.8,Paris
2020-10-08,18.7,26.6,11.7,64,10.2,Sydney
2020-10-08,14.7,15.2,14.2,90,20.8,Tokyo
2020-10-09,20.4,26.3,15.7,74,6.7,Antananarivo
2020-10-09,20.4,26.9,15.6,60,6.6,Nairobi
2020-10-09,13.3,19.3,9.0,64,7.0,New York
2020-10-09,14.6,16.6,11.8,82,11.3,Paris
2020-10-09,16.7,22.2,12.1,52,17.1,Sydney
2020-10-09,14.8,16.7,14.1,93,23.1,Tokyo
2020-10-10,20.5,26.3,15.9,76,7.2,Antananarivo
2020-10-10,19.8,27.0,15.9,69,6.5,Nairobi
2020-10-10,17.6,23.6,13.6,67,19.8,New York
2020-10-10,11.4,13.9,8.6,70,14.5,Paris
2020-10-10,17.1,23.3,10.5,54,9.2,Sydney
2020-10-10,17.0,18.9,15.7,92,24.5,Tokyo
2020-10-11,20.9,26.9,15.1,77,6.1,Antananarivo
2020-10-11,20.0,27.2,14.8,66,7.1,Nairobi
2020-10-11,17.8,19.5,16.1,76,14.6,New York
2020-10-11,10.5,14.1,7.6,82,12.5,Paris
2020-10-11,19.4,25.0,15.7,67,11.8,Sydney
2020-10-11,20.3,24.0,18.6,85,18.8,Tokyo
2020-10-12,21.9,28.0,17.5,73,5.3,Antananarivo
2020-10-12,19.9,25.6,13.9,63,7.6,Nairobi
2020-10-12,12.7,16.2,11.1,89,20.0,New York
2020-10-12,10.3,13.9,6.2,78,9.6,Paris
2020-10-12,17.5,22.3,12.6,83,10.3,Sydney
2020-10-12,21.0,24.1,18.4,89,8.2,Tokyo
2020-10-13,21.4,26.8,16.7,74,10.0,Antananarivo
2020-10-13,20.6,27.6,12.7,58,7.3,Nairobi
2020-10-13,13.6,14.4,12.6,93,21.7,New York
2020-10-13,10.0,12.6,6.4,84,12.1,Paris
2020-10-13,19.6,26.7,15.5,68,15.1,Sydney
2020-10-13,20.4,24.7,16.1,80,11.1,Tokyo
2020-10-14,20.6,28.2,15.5,70,10.2,Antananarivo
2020-10-14,19.6,25.7,15.9,69,6.6,Nairobi
2020-10-14,14.4,20.3,9.0,70,11.7,New York
2020-10-14,9.4,13.2,6.6,83,14.0,Paris
2020-10-14,17.3,21.7,13.2,80,9.2,Sydney
2020-10-14,18.8,22.4,16.0,78,11.3,Tokyo
2020-10-15,18.7,23.9,14.6,73,13.8,Antananarivo
2020-10-15,19.9,27.0,14.1,59,6.9,Nairobi
2020-10-15,15.5,22.0,11.2,77,15.1,New York
2020-10-15,9.3,12.1,7.3,75,15.6,Paris
2020-10-15,19.5,24.9,15.8,72,16.4,Sydney
2020-10-15,15.2,18.1,12.5,78,15.8,Tokyo
2020-10-16,19.9,28.1,13.6,70,7.9,Antananarivo
2020-10-16,19.0,25.4,14.9,73,6.4,Nairobi
2020-10-16,14.9,17.6,11.7,89,14.2,New York
2020-10-16,9.3,13.0,6.3,78,10.8,Paris
2020-10-16,17.2,20.8,15.5,79,11.8,Sydney
2020-10-16,14.6,17.5,12.7,73,14.1,Tokyo
2020-10-17,19.8,25.2,14.8,71,9.9,Antananarivo
2020-10-17,19.4,25.2,14.4,68,6.3,Nairobi
2020-10-17,10.9,15.1,7.1,73,14.2,New York
2020-10-17,10.0,13.0,7.8,79,6.8,Paris
2020-10-17,20.0,24.7,15.8,79,11.0,Sydney
2020-10-17,11.6,12.8,10.9,88,15.8,Tokyo
2020-10-18,18.3,24.0,14.8,73,11.9,Antananarivo
2020-10-18,18.2,23.6,15.3,76,8.0,Nairobi
2020-10-18,11.6,16.7,7.0,71,10.8,New York
2020-10-18,9.4,13.3,5.8,83,4.8,Paris
2020-10-18,17.2,23.0,14.6,80,16.5,Sydney
2020-10-18,13.7,18.7,9.2,81,11.0,Tokyo
2020-10-19,18.8,25.5,14.1,70,12.4,Antananarivo
2020-10-19,18.3,25.0,14.6,77,6.0,Nairobi
2020-10-19,13.9,17.6,9.0,82,10.0,New York
2020-10-19,9.5,14.3,4.7,76,12.6,Paris
2020-10-19,16.4,18.5,13.4,77,10.8,Sydney
2020-10-19,12.9,16.6,9.2,82,11.6,Tokyo
2020-10-20,18.6,25.4,12.9,69,11.7,Antananarivo
2020-10-20,17.8,22.7,14.9,81,6.1,Nairobi
2020-10-20,16.4,21.3,12.8,89,8.4,New York
2020-10-20,13.4,15.6,10.2,84,18.8,Paris
2020-10-20,16.6,20.8,12.4,80,10.0,Sydney
2020-10-20,14.5,20.3,10.1,77,15.3,Tokyo
2020-10-21,18.8,25.6,13.2,67,11.6,Antananarivo
2020-10-21,19.1,24.4,14.3,71,7.2,Nairobi
2020-10-21,16.2,19.7,14.0,96,7.3,New York
2020-10-21,16.8,20.7,13.2,74,23.3,Paris
2020-10-21,17.9,21.7,13.3,77,13.8,Sydney
2020-10-21,15.0,18.9,12.6,73,15.6,Tokyo
2020-10-22,17.6,24.3,12.9,65,14.9,Antananarivo
2020-10-22,18.7,26.4,12.8,66,7.2,Nairobi
2020-10-22,18.2,20.8,16.5,95,5.8,New York
2020-10-22,15.6,19.1,13.2,88,11.6,Paris
2020-10-22,19.1,22.2,14.5,83,12.1,Sydney
2020-10-22,16.8,19.8,15.2,82,12.7,Tokyo
2020-10-23,18.2,24.6,13.3,70,15.1,Antananarivo
2020-10-23,19.4,25.5,15.6,68,6.1,Nairobi
2020-10-23,17.5,19.9,16.0,95,8.7,New York
2020-10-23,14.8,18.1,12.2,84,10.3,Paris
2020-10-23,20.5,24.3,18.1,82,16.8,Sydney
2020-10-23,16.1,17.5,13.6,80,19.3,Tokyo
2020-10-24,18.5,24.7,13.6,71,13.9,Antananarivo
2020-10-24,19.8,25.8,15.2,70,6.9,Nairobi
2020-10-24,17.1,21.0,14.4,86,13.8,New York
2020-10-24,14.1,16.4,11.3,83,25.9,Paris
2020-10-24,18.3,23.8,14.6,86,19.9,Sydney
2020-10-24,14.1,19.2,9.1,67,14.0,Tokyo
2020-10-25,18.2,24.6,12.7,67,11.8,Antananarivo
2020-10-25,18.9,24.0,16.1,75,7.4,Nairobi
2020-10-25,9.4,13.8,6.9,62,15.7,New York
2020-10-25,12.5,15.0,9.5,83,18.8,Paris
2020-10-25,14.5,15.4,13.1,85,31.8,Sydney
2020-10-25,13.6,19.2,9.2,68,11.0,Tokyo
2020-10-26,18.9,24.7,13.8,67,7.7,Antananarivo
2020-10-26,17.7,21.5,15.8,80,6.6,Nairobi
2020-10-26,12.7,16.5,9.3,88,13.7,New York
2020-10-26,10.0,12.9,7.2,81,19.1,Paris
2020-10-26,14.4,15.6,13.8,83,26.8,Sydney
2020-10-26,15.4,21.0,11.5,72,11.5,Tokyo
2020-10-27,18.5,26.1,13.3,75,4.6,Antananarivo
2020-10-27,17.3,22.8,14.1,85,8.2,Nairobi
2020-10-27,14.0,15.3,12.4,84,8.0,New York
2020-10-27,10.5,13.8,7.6,90,21.4,Paris
2020-10-27,15.2,18.2,12.0,81,14.2,Sydney
2020-10-27,14.7,19.1,11.2,79,11.1,Tokyo
2020-10-28,19.0,26.0,13.4,68,12.2,Antananarivo
2020-10-28,18.2,23.8,15.5,82,10.1,Nairobi
2020-10-28,13.0,16.2,11.2,81,7.6,New York
2020-10-28,12.2,14.2,9.8,83,23.7,Paris
2020-10-28,15.9,17.8,14.5,88,9.9,Sydney
2020-10-28,15.4,18.9,11.3,81,10.3,Tokyo
2020-10-29,17.8,24.0,12.9,73,17.1,Antananarivo
2020-10-29,17.7,22.5,15.1,82,10.1,Nairobi
2020-10-29,11.5,14.1,9.0,90,13.4,New York
2020-10-29,12.7,14.3,10.6,85,18.2,Paris
2020-10-29,15.1,19.0,10.7,86,7.2,Sydney
2020-10-29,14.8,20.2,11.7,59,22.1,Tokyo
2020-10-30,16.4,22.3,10.7,71,20.0,Antananarivo
2020-10-30,17.1,21.8,13.7,83,7.9,Nairobi
2020-10-30,6.1,8.9,3.3,89,22.8,New York
2020-10-30,14.1,16.5,10.7,83,15.5,Paris
2020-10-30,17.4,19.8,15.5,83,13.9,Sydney
2020-10-30,11.7,17.1,7.2,62,20.3,Tokyo
2020-10-31,15.5,21.9,9.9,71,12.5,Antananarivo
2020-10-31,17.7,23.3,13.9,77,8.2,Nairobi
2020-10-31,3.5,6.8,-0.1,71,9.4,New York
2020-10-31,13.9,17.9,9.1,85,16.7,Paris
2020-10-31,16.6,23.2,13.8,87,12.2,Sydney
2020-10-31,11.4,16.8,6.9,74,10.9,Tokyo
2020-11-01,18.8,28.1,12.1,65,8.4,Antananarivo
2020-11-01,18.2,23.9,14.8,74,8.1,Nairobi
2020-11-01,8.8,13.7,4.5,77,14.9,New York
2020-11-01,16.5,18.6,13.3,88,24.7,Paris
2020-11-01,16.6,18.7,14.7,81,23.5,Sydney
2020-11-01,14.2,17.8,11.0,80,8.7,Tokyo
2020-11-02,18.6,25.8,12.8,64,10.5,Antananarivo
2020-11-02,18.5,24.3,15.2,71,9.1,Nairobi
2020-11-02,5.6,10.8,2.8,60,27.4,New York
2020-11-02,15.9,19.0,10.3,80,23.9,Paris
2020-11-02,16.1,20.3,11.4,79,11.4,Sydney
2020-11-02,15.0,22.0,13.0,85,11.8,Tokyo
2020-11-03,19.3,27.0,12.5,62,10.0,Antananarivo
2020-11-03,18.0,22.5,15.1,79,8.9,Nairobi
2020-11-03,7.2,12.1,3.9,51,22.0,New York
2020-11-03,8.7,12.0,5.5,76,13.1,Paris
2020-11-03,16.5,20.6,12.2,76,9.2,Sydney
2020-11-03,13.5,18.4,7.9,78,15.4,Tokyo
2020-11-04,20.1,29.0,13.9,62,8.7,Antananarivo
2020-11-04,18.2,23.0,15.5,85,11.2,Nairobi
2020-11-04,8.8,16.5,3.9,69,8.7,New York
2020-11-04,6.2,11.0,2.5,84,7.5,Paris
2020-11-04,19.1,23.9,15.0,75,16.0,Sydney
2020-11-04,11.5,16.3,6.5,60,11.4,Tokyo
2020-11-05,21.3,30.6,13.0,68,7.4,Antananarivo
2020-11-05,17.9,22.8,15.7,89,8.1,Nairobi
2020-11-05,11.9,18.7,7.0,76,12.4,New York
2020-11-05,6.6,11.5,3.1,82,12.8,Paris
2020-11-05,14.1,15.7,12.7,85,26.2,Sydney
2020-11-05,11.5,17.7,7.3,73,10.3,Tokyo
2020-11-06,21.7,29.2,15.7,63,10.1,Antananarivo
2020-11-06,17.7,22.3,15.6,89,5.6,Nairobi
2020-11-06,13.5,20.2,9.4,78,10.8,New York
2020-11-06,7.4,12.2,3.6,85,11.4,Paris
2020-11-06,14.9,18.0,11.6,81,11.1,Sydney
2020-11-06,11.2,14.5,8.8,82,7.9,Tokyo
2020-11-07,21.7,30.0,15.0,67,10.3,Antananarivo
2020-11-07,18.5,23.9,15.4,74,8.2,Nairobi
2020-11-07,14.0,21.6,7.7,71,9.3,New York
2020-11-07,11.9,16.6,7.5,87,9.6,Paris
2020-11-07,16.0,18.9,13.5,65,18.8,Sydney
2020-11-07,15.3,19.0,13.1,82,8.3,Tokyo
2020-11-08,21.1,29.0,13.5,63,12.0,Antananarivo
2020-11-08,18.6,23.9,14.1,76,7.9,Nairobi
2020-11-08,13.6,21.5,7.7,74,7.6,New York
2020-11-08,13.6,17.6,11.2,87,10.1,Paris
2020-11-08,15.9,18.5,12.7,75,8.9,Sydney
2020-11-08,15.4,21.1,9.3,62,19.3,Tokyo
2020-11-09,18.6,25.3,14.6,69,14.6,Antananarivo
2020-11-09,18.4,23.7,15.3,82,9.1,Nairobi
2020-11-09,13.0,21.4,7.7,80,7.0,New York
2020-11-09,12.3,17.3,8.8,92,6.9,Paris
2020-11-09,15.6,19.6,10.4,76,8.2,Sydney
2020-11-09,10.8,15.9,5.9,64,15.0,Tokyo
2020-11-10,20.1,27.0,14.9,64,9.9,Antananarivo
2020-11-10,18.2,22.6,15.3,79,11.8,Nairobi
2020-11-10,14.9,21.6,11.3,88,10.7,New York
2020-11-10,11.6,14.5,8.9,95,5.9,Paris
2020-11-10,17.0,21.1,11.8,78,11.7,Sydney
2020-11-10,10.3,14.8,5.9,60,18.3,Tokyo
2020-11-11,21.3,29.5,14.8,66,6.3,Antananarivo
2020-11-11,17.5,23.0,15.5,84,10.4,Nairobi
2020-11-11,17.5,21.7,15.3,92,13.3,New York
2020-11-11,10.8,13.0,8.2,92,10.0,Paris
2020-11-11,19.7,24.5,15.7,79,15.8,Sydney
2020-11-11,8.9,14.7,4.3,65,20.2,Tokyo
2020-11-12,20.3,27.6,16.3,79,6.9,Antananarivo
2020-11-12,18.6,24.4,15.2,75,11.9,Nairobi
2020-11-12,14.6,18.3,9.7,91,15.3,New York
2020-11-12,11.2,13.9,8.2,80,13.1,Paris
2020-11-12,22.6,29.3,18.2,70,13.6,Sydney
2020-11-12,9.4,13.4,6.8,75,12.7,Tokyo
2020-11-13,20.9,28.4,15.9,72,7.6,Antananarivo
2020-11-13,18.1,23.0,15.4,84,13.2,Nairobi
2020-11-13,9.0,11.0,7.4,90,12.0,New York
2020-11-13,12.3,15.2,8.5,87,15.4,Paris
2020-11-13,19.2,27.1,14.4,79,8.8,Sydney
2020-11-13,13.1,17.4,10.6,73,14.5,Tokyo
2020-11-14,19.3,24.1,15.1,76,12.9,Antananarivo
2020-11-14,18.0,22.8,15.2,82,10.9,Nairobi
2020-11-14,7.5,11.1,4.7,73,11.8,New York
2020-11-14,13.2,16.5,10.6,81,17.4,Paris
2020-11-14,18.3,23.4,13.4,84,8.3,Sydney
2020-11-14,11.1,18.1,4.4,71,12.1,Tokyo
2020-11-15,19.1,24.2,15.4,73,10.6,Antananarivo
2020-11-15,18.4,23.7,14.9,79,9.3,Nairobi
2020-11-15,7.9,15.1,2.3,75,17.6,New York
2020-11-15,13.5,15.9,10.8,76,29.2,Paris
2020-11-15,21.4,27.6,16.2,76,13.5,Sydney
2020-11-15,11.9,17.4,6.6,79,11.5,Tokyo
2020-11-16,19.8,26.3,14.8,68,7.0,Antananarivo
2020-11-16,17.7,22.1,14.5,82,9.2,Nairobi
2020-11-16,10.3,17.2,6.9,56,24.2,New York
2020-11-16,11.4,12.3,10.8,73,19.1,Paris
2020-11-16,24.5,33.3,17.6,66,13.7,Sydney
2020-11-16,14.2,19.3,9.8,71,12.4,Tokyo
2020-11-17,20.2,27.8,15.3,71,5.7,Antananarivo
2020-11-17,18.7,24.2,15.3,77,11.8,Nairobi
2020-11-17,5.3,8.5,2.8,65,11.3,New York
2020-11-17,11.4,13.8,9.0,84,11.9,Paris
2020-11-17,18.5,20.8,16.6,75,12.4,Sydney
2020-11-17,12.6,19.1,8.4,77,11.2,Tokyo
2020-11-18,20.1,28.5,14.3,64,7.6,Antananarivo
2020-11-18,18.9,25.0,15.0,71,11.3,Nairobi
2020-11-18,1.3,4.7,-0.1,51,21.5,New York
2020-11-18,11.3,16.0,6.7,83,14.9,Paris
2020-11-18,18.7,22.1,14.1,75,13.6,Sydney
2020-11-18,15.0,20.2,10.6,85,8.4,Tokyo
2020-11-19,21.0,29.3,12.6,61,6.6,Antananarivo
2020-11-19,19.0,25.1,15.1,76,10.0,Nairobi
2020-11-19,1.3,7.1,-2.8,61,12.2,New York
2020-11-19,9.5,12.7,7.4,81,19.1,Paris
2020-11-19,20.3,25.2,16.5,77,15.8,Sydney
2020-11-19,20.3,23.1,17.6,76,30.3,Tokyo
2020-11-20,22.6,30.9,13.3,62,7.3,Antananarivo
2020-11-20,18.1,22.4,15.0,80,8.9,Nairobi
2020-11-20,8.2,14.6,5.0,65,17.2,New York
2020-11-20,6.5,9.0,3.3,85,6.6,Paris
2020-11-20,22.8,29.5,17.8,74,18.6,Sydney
2020-11-20,18.3,22.4,13.0,72,28.9,Tokyo
2020-11-21,22.2,30.5,16.1,69,9.5,Antananarivo
2020-11-21,19.2,25.1,15.1,72,9.2,Nairobi
2020-11-21,10.9,15.5,6.5,64,12.9,New York
2020-11-21,6.3,10.2,3.8,81,11.3,Paris
2020-11-21,19.4,24.6,15.7,81,9.2,Sydney
2020-11-21,11.7,18.0,6.4,65,20.9,Tokyo
2020-11-22,21.2,26.9,16.9,72,7.6,Antananarivo
2020-11-22,18.8,24.0,15.9,80,9.3,Nairobi
2020-11-22,7.8,12.1,4.5,68,16.6,New York
2020-11-22,7.0,10.5,4.0,85,7.0,Paris
2020-11-22,23.6,28.3,20.2,76,9.6,Sydney
2020-11-22,14.6,19.1,10.1,75,20.1,Tokyo
2020-11-23,21.8,27.8,16.7,70,9.4,Antananarivo
2020-11-23,19.2,25.3,15.0,78,8.0,Nairobi
2020-11-23,11.1,13.8,6.1,80,22.4,New York
2020-11-23,9.0,12.3,6.0,91,5.8,Paris
2020-11-23,21.1,25.8,17.7,75,18.5,Sydney
2020-11-23,13.2,18.6,8.4,52,23.3,Tokyo
2020-11-24,21.3,29.3,15.1,67,9.6,Antananarivo
2020-11-24,19.0,25.0,15.1,78,9.0,Nairobi
2020-11-24,5.5,8.3,2.9,62,15.0,New York
2020-11-24,6.1,9.2,3.8,89,9.8,Paris
2020-11-24,18.8,21.1,16.5,79,10.6,Sydney
2020-11-24,10.2,12.1,9.1,77,13.8,Tokyo
2020-11-25,20.8,28.1,14.6,67,10.8,Antananarivo
2020-11-25,19.4,25.9,13.7,71,6.1,Nairobi
2020-11-25,6.9,11.6,2.8,75,9.1,New York
2020-11-25,7.9,11.9,5.2,87,10.0,Paris
2020-11-25,19.5,25.6,15.5,74,11.3,Sydney
2020-11-25,9.5,12.4,5.3,91,9.4,Tokyo
2020-11-26,20.6,27.3,14.5,66,9.4,Antananarivo
2020-11-26,19.2,25.1,14.2,75,7.1,Nairobi
